2025-10-26 14:19:32,515 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:31:33,872 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:31:33,872 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:31:33,873 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:31:33,873 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:31:33,887 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:31:33,888 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:31:34,627 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:31:34,628 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:31:34,628 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:31:34,629 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:31:37,731 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:31:37,734 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:31:56,417 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:32:05,947 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:32:05,947 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:32:05,948 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:32:05,948 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:32:05,971 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:05,972 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:06,200 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:32:06,201 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:32:06,201 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:32:06,201 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:32:06,238 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:06,245 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:06,535 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:32:06,535 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:32:06,548 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:32:06,555 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:32:06,646 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:06,675 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:32:07,386 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:32:07,393 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:32:07,393 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:32:07,411 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:32:07,804 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:32:07,824 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:32:07,836 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:32:07,857 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:32:08,682 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:32:08,694 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:32:08,713 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:32:08,713 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:32:17,495 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:32:17,522 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:32:17,553 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:32:17,556 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:32:17,556 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:32:17,559 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:32:58,010 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:32:58,031 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:32:59,263 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:33:20,417 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:33:20,418 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:33:20,419 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:33:20,419 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:33:20,439 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:20,441 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:20,520 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:33:20,520 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:33:20,520 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:33:20,520 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:33:20,562 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:20,594 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:20,721 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:33:20,736 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:33:20,759 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:33:20,770 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:33:21,042 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:33:21,042 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:33:21,042 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:33:21,052 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:33:21,164 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:21,228 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:33:21,660 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:33:21,674 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:33:21,693 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:33:21,698 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:33:22,221 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:33:22,248 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:33:22,249 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:33:22,280 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:33:22,959 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:33:23,086 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:33:23,099 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:33:23,133 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:33:31,693 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:33:31,708 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:33:31,966 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:33:31,967 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:33:31,969 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:33:31,971 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:34:09,417 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:34:09,419 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:34:09,420 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:34:09,420 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:34:09,452 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:34:09,457 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:34:11,223 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:34:11,227 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:34:11,228 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:34:11,228 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:34:15,774 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:34:15,777 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:34:16,345 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:34:17,823 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:34:18,414 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:34:33,606 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:34:33,620 | INFO | rag_app | UI question: 'what is EOMT' (use_llm=True)
2025-10-26 15:34:33,621 | INFO | rag_app | ask() question='what is EOMT' k_init=50 k_final=12 use_llm=True
2025-10-26 15:34:33,622 | DEBUG | rag_app | topic flags: want_rleg=False want_dino=False
2025-10-26 15:34:34,029 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:35:18,182 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:35:18,184 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:35:18,184 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:35:18,185 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:35:18,231 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:18,232 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:18,902 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:35:18,926 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:35:18,952 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:35:18,952 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:35:19,033 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:19,052 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:19,052 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:35:19,054 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:35:19,055 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:35:19,056 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:35:19,059 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:35:19,075 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:35:19,087 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:35:19,088 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:35:19,152 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:19,324 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:35:19,330 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:35:19,330 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:35:19,286 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:19,330 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:35:19,514 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:19,579 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf']
2025-10-26 15:35:22,194 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:35:22,231 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:35:22,247 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:35:22,267 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:35:22,330 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:35:22,349 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:35:22,370 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:35:22,374 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:35:22,972 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:35:23,218 | INFO | rag_app | New docs chunked into 293 chunks (size=800 overlap=300)
2025-10-26 15:35:23,226 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:35:23,270 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:35:34,052 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:35:34,100 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:35:35,484 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:35:35,529 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:35:35,706 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:35:35,714 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:35:35,894 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:35:35,899 | INFO | rag_app | Full rebuild fallback produced 1049 chunks (size=800 overlap=300)
2025-10-26 15:36:15,952 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:36:15,956 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:36:16,194 | INFO | rag_app | UI question: 'what is EOMT' (use_llm=True)
2025-10-26 15:36:16,195 | INFO | rag_app | ask() question='what is EOMT' k_init=50 k_final=12 use_llm=True
2025-10-26 15:36:16,211 | DEBUG | rag_app | topic flags: want_rleg=False want_dino=False
2025-10-26 15:36:16,642 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:36:16,961 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:38:53,552 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:38:53,553 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:38:53,553 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:38:53,553 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:38:53,553 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:39:16,597 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:39:16,597 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:39:16,597 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:39:16,597 | INFO | rag_app | Using MMR reranker (lambda=0.60).
2025-10-26 15:39:16,615 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:39:16,620 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:39:18,247 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:39:18,249 | INFO | rag_app | New docs chunked into 752 chunks (size=800 overlap=300)
2025-10-26 15:39:18,249 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:39:18,250 | INFO | rag_app | Full rebuild fallback: scanning data
